"","Cyp79A2_rep1","Cyp79A2_rep2","Cyp79A2_rep3","WT-PAOx_rep1","WT-PAOx_rep2","WT-PAOx_rep3","WT_rep1","WT_rep2","WT_rep3"
"AT1G80560",26.66362,24.50085,24.7768,25.47237,28.33492,25.54355,27.40064,24.32233,26.62622
"AT1G80570",2.220188,2.886476,3.787739,0.4123496,0.3451298,0.3998369,1.605733,1.768485,1.579964
"AT1G80600",78.24938,87.37183,83.46069,68.31463,66.38203,66.0754,83.93194,86.36884,86.76665
"AT1G80610",9.889166,7.797969,9.585664,8.746252,8.88914,6.865447,8.772728,6.785226,9.874915
"AT1G80620",17.69314,13.2855,12.45164,15.26545,14.76371,12.80214,16.16603,16.83703,17.24422
"AT1G80630",4.22809,4.574994,5.038854,4.225888,5.11834,6.101788,4.368701,3.730057,4.637713
"AT1G80640",16.2656,15.7738,17.2801,20.30386,19.30766,17.66763,15.27767,16.70244,15.4281
"AT1G80650",22.90447,14.02494,15.67616,9.950742,12.40914,13.25014,15.98946,18.76305,17.43008
"AT1G80660",0.05700608,0.06939369,0.3090196,0.107355,0.1909406,0.02808976,0.10768,0.1192718,0.3280219
"AT1G80670",14.17478,15.33068,16.49196,19.86445,18.61578,19.42915,18.44508,15.38097,17.77515
"AT1G80680",12.57515,13.49079,12.25736,8.62969,7.170185,7.749114,13.64361,14.31533,14.88115
"AT1G80690",6.236341,6.971504,7.264863,5.049502,4.567257,2.489986,6.947849,6.754791,6.167877
"AT1G80700",16.12004,10.75994,10.5479,8.375761,8.516316,6.597615,12.91011,12.21347,13.89421
"AT1G80710",2.192867,1.689484,1.918493,1.538352,1.368048,1.354089,1.363241,1.132495,1.771471
"AT1G80720",5.391409,3.907263,4.803008,5.882793,5.327529,3.706909,6.063003,5.062998,5.719252
"AT1G80750",32.29537,28.38341,23.742,37.70003,32.39034,26.90859,32.55783,38.57548,44.39147
"AT1G80760",22.8228,33.97457,35.49302,55.66424,55.4705,56.66841,22.74122,30.52253,30.20548
"AT1G80770",27.28084,19.864,20.98703,24.51497,26.06734,21.80802,25.7165,27.00445,25.69614
"AT1G80780",54.44537,44.53749,48.21458,62.11274,72.20374,61.71218,53.57254,54.31005,57.93318
"AT1G80790",24.63251,18.34495,19.79223,12.38051,14.36077,12.88716,17.47553,19.30796,21.65899
"AT1G80810",9.181414,5.995675,5.553594,5.018929,5.30368,4.442412,6.687589,7.553326,6.522885
"AT1G80820",0.6812238,1.32681,0.8317096,14.36446,10.51893,10.50566,1.152635,1.078606,1.213522
"AT1G80830",17.33729,21.77746,18.79878,19.18266,20.9825,21.31622,19.69852,18.02497,18.85108
"AT1G80840",6.266226,5.120558,3.893292,32.74497,30.45662,30.77945,4.630016,2.109277,4.28091
"AT1G80850",6.363657,3.99926,4.936794,7.091708,8.76957,6.405177,4.725754,4.686688,6.267136
"AT1G80860",18.50814,17.08869,16.6981,12.40279,15.45157,13.76298,18.88466,18.90032,19.66214
"AT1G80870",9.969258,7.276257,7.034881,5.578654,5.543542,3.516212,6.241181,8.606804,7.827944
"AT1G80880",1.921189,1.360681,1.499045,0.7517972,0.9192829,0.6024242,1.162529,2.162077,1.70025
"AT1G80890",8.398102,11.79782,13.07621,11.19102,9.199719,8.839829,7.753276,7.570506,8.935732
"AT1G80900",7.215362,5.658359,5.342028,2.85071,3.221425,3.952015,5.255181,5.649684,5.787912
"AT1G80910",16.99011,15.95669,15.92596,9.643033,9.291102,10.18398,16.5526,15.76055,18.86534
"AT1G80920",246.5233,268.0739,289.891,57.97105,107.8296,153.8571,245.2647,208.2071,221.4205
"AT1G80930",32.13913,29.38847,29.27269,24.8268,22.93232,20.45054,26.82833,28.40016,30.71726
"AT1G80940",29.84197,28.22105,27.98455,19.94533,19.40607,21.36602,27.16585,28.28484,30.29939
"AT1G80950",23.16028,19.54721,20.4788,14.98829,15.99481,17.13012,22.14673,21.23135,23.99738
"AT1G80960",5.228021,4.113799,4.364779,1.502233,2.147963,2.427746,4.19535,4.953779,4.739373
"AT1G80970",2.072723,1.8967,1.969503,1.038342,0.8891922,1.179818,2.275837,1.495409,2.61716
"AT1G80980",12.49395,9.912165,11.06456,3.782546,3.858006,2.7909,10.39591,10.8048,12.47002
"AT2G01008",1.137435,1.71741,1.102394,0.5642082,0.7480598,0.7139765,1.296462,1.196689,1.376295
"AT2G01010",305.8586,198.9949,254.391,188.0508,353.1,258.1097,251.4008,190.5242,319.5596
